txn_id,event_ts,amount,currency,merchant_id,merchant_category,channel,country,customer_id,customer_tenure_days,txns_30d,avg_amount_30d,prior_declines_30d,hour,is_new_device,payment_method,device_fingerprint,ops_review_code,rules_engine_decline,is_fraud
TXN-000887,2026-09-06T19:55:00,10.60,GHS,M-2053,restaurants,ussd,Ghana,C-10113,438.0,0,5.13,0,2,0,bank,DEV-12815,CNF,N,1
TXN-002681,08/08/2026 12:49,6.90,GHS,M-2000, telecom ,web,ng,C-10592,190.0,11,9.88,1,19,0,card,DEV-18234,CLR,N,0
TXN-001867,2026-07-23T12:44:00,29.05,USD,M-2011,other,web,KE,C-10623,1442.0,21,31.63,0,11,0,momo,DEV-49527,CLR,N,0
TXN-001513,2026-09-05T12:33:00,37.75,NGN,M-2028,GROCERY,web,GHA,C-10028,477.0,38,45.96,0,3,0,momo,DEV-95669,CLR,N,0
TXN-002662,2026-07-28 16:39:00,25.33,GHS,M-2045,telecom,web,gh,C-10419,587.0,5,14.25,0,18,0,momo,DEV-42819,CLR,N,0
TXN-001757,19/08/2026 01:06,12.51,NGN,M-2065,Restaurants,ios,GH,C-10701,717.0,1,10.64,0,17,0,card,DEV-31521,CLR,N,0
TXN-002721,2026-09-07T06:54:00,28.22,GHS,M-2045,,ussd,NGA,C-10509,432.0,22,36.44,5,22,0,momo,DEV-89869,CNF,Y,1
TXN-002087,2026-07-19T09:39:00,43.59,GHS,M-2022,other,ios,Ghana,C-10006,0.0,32,67.46,0,,0,momo,DEV-59085,CLR,N,0
TXN-001727,2026-08-04T05:27:00,45.11,GHS,M-2017,grocery,ussd,GH,C-10137,11.0,25,45.28,0,19,0,momo,DEV-87793,CLR,N,0
TXN-001454,31/07/2026 07:20,$84.54,GHS,M-2032,electronics,android,Ghana,C-10730,1342.0,33,111.62,0,14,0,momo,DEV-36588,CLR,N,0
TXN-001506,08-19-2026,16.81,GHS,M-2075,,android,ke,C-10196,54.0,18,20.18,3,22,0,momo,DEV-66482,ESC,Y,0
TXN-002411,2026-08-01T23:08:00,114.29,NGN,M-2024,telecom,pos,Ghana,C-10277,578.0,35,83.87,0,12,0,momo,DEV-55343,CLR,N,0
TXN-002844,28/08/2026 21:15,88.31,NGN,M-2089,CRYPTO,web,GH,C-10453,459.0,4,44.72,0,19,0,momo,DEV-44427,CLR,Y,0
TXN-000459,03/08/2026 15:47,22.77,USD,M-2057,restaurants,ios,GH,C-10365,72.0,35,16.91,0,14,0,card,DEV-91070,CNF,N,1
TXN-002122,2026-09-10T10:32:00,15.54,GHS,M-2025,grocery,web,GH,C-10163,,3,14.91,5,18,0,card,DEV-10224,CLR,Y,0
TXN-000079,2026-07-28T13:45:00,23.17,GHS,M-2084,Grocery,android,Nigeria,C-10317,9.0,17,19.68,0,13,0,momo,DEV-49569,CLR,N,0
TXN-003125,2026-07-30T13:58:00,26.48,GHS,M-2059,grocery,android,Ghana,C-10110,42.0,1,30.03,0,10,0,card,DEV-99432,ESC,N,0
TXN-001057,2026-08-03 03:31:00,26,GHS,M-2029,restaurants,android,GHA,C-10391,1295.0,20,12.64,0,14,0,momo,DEV-74006,CLR,N,0
TXN-000907,2026-08-16T17:08:00,34.17,GHS,M-2002,fuel,android,ng,C-10509,432.0,36,42.06,0,20,0,card,DEV-16029,CLR,N,0
TXN-001836,2026-09-06 21:22:00,30.40 GHS,GHS,M-2064,restaurants,android,NGA,C-10260,9.0,33,42.61,0,17,0,card,DEV-38905,CLR,N,0
TXN-002382,2026-09-04T22:34:00, 50.24 ,NGN,M-2075,ELECTRONICS,android,gh,C-10456,115.0,21,50.11,0,3,0,card,DEV-34602,CLR,N,0
TXN-002893,2026-08-28T08:36:00,8.79,NGN,M-2029,restaurants,web,Kenya,C-10508,1259.0,29,9.45,0,15,0,momo,DEV-29647,CLR,N,0
TXN-000381,21/07/2026 19:39,16.89,GHS,M-2040,gambling,web,NGA,C-10228,962.0,23,21.14,0,21,0,momo,DEV-48993,CNF,Y,1
TXN-000948,08-31-2026,17.52,NGN,M-2045,Telecom,android,GH,C-10625,884.0,33,19.67,4,23,0,card,DEV-14563,CLR,Y,0
TXN-002094,2026-08-31T07:46:00,15.59,GHS,M-2012,restaurants,ios,ke,C-10199,372.0,26,14.3,1,5,0,momo,DEV-38599,CLR,N,0
TXN-002163,2026-09-05T02:42:00,24.07,NGN,M-2018,,web,Ghana,C-10146,243.0,31,23.23,0,19,0,momo,DEV-49226,CNF,N,1
TXN-000716,2026-09-01T09:17:00,26.21,GHS,M-2082,,ios,ng,C-10335,274.0,16,37.87,0,,0,bank,DEV-60742,CLR,N,0
TXN-002511,26/07/2026 20:43,139.58,GHS,M-2049,grocery,web,gh,C-10675,1354.0,39,215.85,0,20,0,bank,DEV-39264,CLR,N,0
TXN-000687,10/08/2026 04:25,8.65,USD,M-2009,gambling,web,gh,C-10213,323.0,38,10.55,2,22,0,card,DEV-21975,CNF,Y,0
TXN-002754,2026-07-28T12:03:00,61.14,GHS,M-2078,unk,ios,gh,C-10389,1011.0,38,40.55,0,13,0,bank,DEV-89933,CLR,N,0
TXN-001294,09-01-2026,24.46,NGN,M-2010,TRAVEL,android,NG,C-10070,11.0,14,33.25,0,0,0,momo,DEV-92657,CLR,N,0
TXN-000306,2026-09-09T10:15:00,19.24,GHS,M-2037,,web,GH,C-10553,1115.0,38,28.68,0,6,0,momo,DEV-48561,CLR,Y,0
TXN-000210,09-10-2026,40.40,GHS,M-2020,Telecom,web,gh,C-10109,,33,38.6,3,,0,momo,DEV-55687,CLR,Y,0
TXN-001744,2026-07-25 01:25:00,84.20,GHS,M-2084,Grocery,ussd,NGA,C-10232,599.0,23,130.49,3,5,0,momo,DEV-68114,CNF,Y,1
TXN-003178,2026-08-23T04:49:00,88.55,GHS,M-2095,,ios,gh,C-10253,237.0,17,107.42,0,,0,momo,DEV-42999,CLR,N,0
TXN-003191,30/08/2026 00:06,71.24,USD,M-2008,GROCERY,android,NG,C-10349,11.0,33,91.58,0,15,0,momo,DEV-65541,CLR,N,0
TXN-001906,26/08/2026 19:59,6.84,GHS,M-2068,grocery,ios,GHA,C-10158,638.0,26,7.65,0,5,0,momo,DEV-84839,CLR,N,0
TXN-000886,2026-08-24T17:36:00,99.72,GHS,M-2063,telecom,pos,gh,C-10312,1147.0,18,68.15,0,10,0,card,DEV-52238,CLR,N,0
TXN-001912,2026-08-23T12:59:00,44.22,GHS,M-2071,travel,android,gh,C-10053,1409.0,37,44.35,2,2,0,card,DEV-33049,CLR,Y,0
TXN-000918,24/07/2026 14:35,62.43,GHS,M-2045,TELECOM,web,Ghana,C-10210,320.0,16,57.99,0,16,0,momo,DEV-81063,CLR,N,0
TXN-001952,22/07/2026 21:06,43.51,GHS,M-2038,electronics,ussd,NGA,C-10203,217.0,2,53.13,6,0,0,momo,DEV-78938,CNF,Y,1
TXN-001946,08-12-2026,19.80,GHS,M-2027,grocery,web,GH,C-10002,1291.0,33,27.45,2,6,0,momo,DEV-20648,CLR,Y,0
TXN-000192,08-08-2026,46.14,GHS,M-2068,,android,Ghana,C-10605,92.0,19,37.44,0,20,1,card,DEV-71770,CLR,Y,0
TXN-002292,31/08/2026 10:46,NA,GHS,M-2028,,web,NGA,C-10618,,23,6.11,4,8,0,momo,DEV-97448,CLR,Y,0
TXN-002245,2026-08-02T07:04:00,61.08,GHS,M-2015,electronics,android,GHA,C-10066,5.0,19,49.94,3,11,0,bank,DEV-52521,CLR,Y,0
TXN-001266,26/08/2026 17:30,131.69,GHS,M-2085,grocery,ios,GH,C-10017,169.0,8,81.71,3,7,0,card,DEV-10413,CLR,Y,1
TXN-000484,2026-08-20T20:06:00,25.53,GHS,M-2078,restaurants,ios,Kenya,C-10094,907.0,20,18.04,0,22,0,card,DEV-53898,CLR,N,0
TXN-000916,06/08/2026 09:15,48.15,GHS,M-2007,telecom,web,Ghana,C-10251,782.0,30,56.1,0,22,0,card,DEV-62217,CLR,N,0
TXN-002789,2026-07-28 15:58:00,11.34,NGN,M-2080,Restaurants,android,NG,C-10201,1694.0,10,13.3,0,16,0,momo,DEV-16221,CLR,N,0
TXN-000278,2026-08-28T20:08:00,12.95,GHS,M-2074,Grocery,android,GH,C-10379,544.0,1,17.38,0,6,0,card,DEV-85968,ESC,N,1
TXN-000989,2026-08-10T19:35:00,86.02,NGN,M-2007,telecom,ussd,Nigeria,C-10160,1059.0,33,116.49,0,23,0,card,DEV-70322,CLR,N,0
TXN-002832,2026-08-12 07:14:00,19.69,GHS,M-2082,FUEL,android,gh,C-10670,982.0,6,28.65,0,17,0,momo,DEV-75483,CLR,N,0
TXN-001246,2026-08-06T07:54:00,26.80,GHS,M-2085,GROCERY,ussd,Kenya,C-10371,1349.0,16,29.59,0,14,0,card,DEV-28984,CLR,N,0
TXN-001905,09/08/2026 10:53,82.68,GHS,M-2049,Grocery,web,gh,C-10451,1098.0,3,45.92,5,1,0,momo,DEV-80080,CLR,Y,0
TXN-000572,21/08/2026 20:11,192.64,GHS,M-2094,electronics,ios,GHA,C-10115,178.0,35,119.43,0,18,0,card,DEV-13344,CLR,N,0
TXN-001436,09-11-2026,NA,GHS,M-2064,restaurants,ios,ke,C-10013,936.0,33,78.92,0,12,1,momo,DEV-96243,CLR,Y,0
TXN-000994,22/08/2026 01:54,31.81,NGN,M-2042,telecom,ussd,ng,C-10478,,12,36.13,0,8,0,momo,DEV-74227,CLR,N,0
TXN-002923,2026-08-31 02:25:00,43.93,GHS,M-2071,travel,pos,Ghana,C-10364,1050.0,30,66.63,0,13,0,momo,DEV-12882,CLR,N,0
TXN-001645,07/09/2026 10:35,12.91,GHS,M-2008,grocery,ios,NG,C-10290,256.0,19,11.59,3,23,0,momo,DEV-97606,CLR,Y,0
TXN-000586,2026-07-19 10:25:00,26.62,GHS,M-2035,grocery,android,GH,C-10546,515.0,5,16.44,0,10,0,momo,DEV-24565,ESC,N,0
TXN-003153,2026-08-04T11:48:00,,GHS,M-2041,fuel,web,GH,C-10180,2.0,8,43.21,4,0,0,momo,DEV-72067,CLR,Y,0
TXN-002289,2026-08-06T02:11:00,90.18,NGN,M-2051,grocery,ios,Ghana,C-10603,764.0,13,56.64,0,14,0,momo,DEV-83909,CNF,N,1
TXN-002878,28/07/2026 18:10,45.66,GHS,M-2021,travel,android,GHA,C-10390,269.0,3,60.32,0,14,0,bank,DEV-53663,CLR,N,0
TXN-001350,2026-08-23T21:09:00,50.13,GHS,M-2055,Telecom,pos,GHA,C-10400,724.0,32,50.59,0,7,0,momo,DEV-82908,CLR,N,0
TXN-001008,2026-08-12 08:19:00,4668.64,GHS,M-2009,GAMBLING,ios,gh,C-10715,1756.0,35,2442.26,0,19,0,momo,DEV-21522,CNF,Y,1
TXN-000675,2026-07-22 21:41:00, 26.18 ,GHS,M-2051,grocery,android,gh,C-10326,7.0,27,30.26,0,7,0,momo,DEV-60445,CLR,N,0
TXN-001980,2026-08-27T23:11:00,76.92,GHS,M-2062,restaurants,pos,Nigeria,C-10615,1478.0,15,53.62,0,13,0,momo,DEV-42827,CLR,N,0
TXN-000856,08-01-2026,98.08,GHS,M-2038,electronics,android,GH,C-10022,288.0,17,104.26,7,10,0,momo,DEV-98898,CLR,Y,0
TXN-000448,2026-08-26T16:18:00,103.72,GHS,M-2007,TELECOM,pos,GH,C-10373,1785.0,36,96.17,0,14,1,momo,DEV-55142,CLR,Y,0
TXN-002313,2026-08-14T21:36:00,26.14,GHS,M-2056,gambling,android,GHA,C-10408,11.0,12,22.52,0,20,0,card,DEV-10086,CLR,Y,0
TXN-001953,18/08/2026 09:27,14.18,GHS,M-2049, grocery ,web,KE,C-10129,0.0,16,14.6,0,4,1,card,DEV-24883,CLR,Y,0
TXN-002683,2026-08-03T18:27:00,27.17,USD,M-2034,gambling,web,GH,C-10631,1582.0,1,31.87,0,5,1,card,DEV-42692,CLR,Y,0
TXN-002432,2026-08-19T05:22:00,32.01,GHS,M-2039,restaurants,web,GHA,C-10734,667.0,28,42.05,0,12,0,momo,DEV-85797,ESC,N,0
TXN-002871,2026-08-23T14:13:00,22.31,NGN,M-2016,,ios,gh,C-10262,264.0,33,20.21,0,21,0,card,DEV-76545,CLR,N,0
TXN-002562,2026-09-06T10:32:00,29.35,GHS,M-2029,restaurants,android,GH,C-10672,1057.0,36,32.64,1,11,1,momo,DEV-50737,CLR,Y,0
TXN-002006,2026-08-20T09:28:00,13.29,GHS,M-2031,other,web,GHA,C-10701,717.0,25,7.66,0,12,1,momo,DEV-76967,CLR,Y,0
TXN-002867,2026-09-07T22:19:00,,GHS,M-2015, electronics ,android,gh,C-10036,438.0,15,5.12,3,13,0,bank,DEV-26800,CLR,Y,0
TXN-002673,2026-09-04 05:14:00,74.34,GHS,M-2038,,ios,NG,C-10349,11.0,30,72.87,0,15,0,momo,DEV-55275,CLR,N,0
TXN-001248,2026-09-07T04:05:00,14.49,GHS,M-2028, grocery ,ussd,Ghana,C-10490,725.0,5,9.07,0,21,0,card,DEV-96971,CLR,N,0
TXN-000295,2026-08-01T04:26:00,18.63,GHS,M-2043,,ussd,GH,C-10347,829.0,2,13.41,0,3,0,momo,DEV-54597,CLR,N,0
TXN-001548,2026-08-30T17:56:00,,NGN,M-2085,grocery,android,Ghana,C-10257,1714.0,31,26.34,0,22,0,card,DEV-28441,CLR,N,0
TXN-000589,2026-09-11 02:57:00,10.91,GHS,M-2015,electronics,pos,Nigeria,C-10727,1322.0,7,10.2,0,0,0,momo,DEV-52149,CLR,N,0
TXN-001282,08-29-2026,,NGN,M-2060, restaurants ,ios,Ghana,C-10485,,27,21.3,0,20,0,bank,DEV-18386,CLR,N,0
TXN-001672,2026-08-04T17:27:00,10.55,GHS,M-2047,electronics,android,Ghana,C-10407,226.0,10,6.46,0,8,0,card,DEV-20385,CLR,N,0
TXN-002887,2026-08-03 02:51:00,9.02 GHS,GHS,M-2045,telecom,web,NG,C-10260,9.0,12,5.69,1,16,0,card,DEV-21994,CNF,N,1
TXN-002884,25/08/2026 18:31,176.92,GHS,M-2028,GROCERY,ios,GH,C-10068,10.0,31,185.94,7,12,1,momo,DEV-91333,CNF,Y,1
TXN-002343,04/09/2026 03:04,6.10,GHS,M-2079,telecom,ussd,GHA,C-10310,97.0,27,8.76,0,5,0,bank,DEV-51655,CLR,N,0
TXN-001676,2026-08-02T19:29:00,13.19,GHS,M-2077,RESTAURANTS,android,GHA,C-10714,10.0,9,8.7,0,7,1,card,DEV-25954,CLR,Y,0
TXN-002426,2026-08-10T05:39:00,16.66,GHS,M-2045,unk,android,gh,C-10561,248.0,36,13.68,0,7,1,bank,DEV-41319,CLR,Y,0
TXN-001418,2026-07-21 02:52:00,40.67,USD,M-2041,fuel,ios,GHA,C-10587,-3.0,16,44.06,7,4,0,card,DEV-95208,CLR,Y,0
TXN-000426,2026-07-19T04:14:00,20.68,GHS,M-2077,restaurants,android,GHA,C-10636,554.0,24,28.31,4,5,0,momo,DEV-73634,CLR,Y,0
TXN-000535,08-05-2026,36,GHS,M-2006,telecom,web,GHA,C-10195,,8,53.18,0,19,1,card,DEV-42825,CLR,Y,0
TXN-001055,2026-08-27T22:24:00,39.42,NGN,M-2028,unk,ios,GHA,C-10150,,14,28.1,0,16,0,momo,DEV-92704,CLR,N,0
TXN-002437,21/08/2026 12:41,35.78,NGN,M-2043,Electronics,web,Nigeria,C-10343,574.0,39,46.0,0,16,0,momo,DEV-31109,CLR,N,0
TXN-002689,2026-07-19T10:35:00,36.75,GHS,M-2086,telecom,pos,ng,C-10211,,34,30.08,4,22,0,momo,DEV-35949,CLR,Y,0
TXN-001675,23/07/2026 07:15,41.53,NGN,M-2007,TELECOM,web,GH,C-10609,636.0,31,25.99,0,16,0,momo,DEV-35899,CLR,N,0
TXN-000133,2026-08-06 03:30:00,63.97,GHS,M-2056,gambling,android,ke,C-10713,1575.0,23,56.16,0,11,0,card,DEV-29428,CLR,Y,0
TXN-000007,2026-09-03T06:57:00,19.81,NGN,M-2016,RESTAURANTS,web,GHA,C-10417,35.0,27,10.5,0,22,0,momo,DEV-33372,CLR,N,0
TXN-002857,2026-07-19T00:25:00,37.06,GHS,M-2014,gambling,android,ng,C-10622,1286.0,13,37.5,6,17,0,momo,DEV-42991,CLR,Y,0
TXN-000422,27/08/2026 20:42,NA,NGN,M-2015,electronics,android,Ghana,C-10010,63.0,17,187.48,0,10,0,card,DEV-23800,CLR,N,0
TXN-003198,24/07/2026 10:09,56.22,GHS,M-2009,GAMBLING,web,gh,C-10485,1137.0,19,50.3,0,2,0,card,DEV-44031,CLR,Y,0
TXN-002737,2026-09-03 16:47:00,13.11,GHS,M-2090,grocery,ios,NGA,C-10126,6.0,0,13.77,0,2,0,momo,DEV-53682,CLR,N,0
TXN-002043,03/08/2026 00:25,10.06,GHS,M-2012,RESTAURANTS,web,Ghana,C-10038,616.0,3,10.67,0,11,0,card,DEV-65957,CLR,N,0
TXN-001369,2026-08-19T00:58:00,56.76,GHS,M-2064,restaurants,web,Nigeria,C-10337,1138.0,2,80.51,6,13,0,card,DEV-16596,CLR,Y,0
TXN-000557,2026-08-05T19:44:00,NA,USD,M-2026, gambling ,ios,GHA,C-10735,1278.0,11,62.94,1,23,1,card,DEV-40686,CLR,Y,0
TXN-002949,2026-09-11T15:28:00,27.56,GHS,M-2024,telecom,web,NGA,C-10020,1183.0,38,13.21,0,12,0,bank,DEV-55943,CLR,N,0
TXN-001745,28/08/2026 07:20,7.60,GHS,M-2054,telecom,android,GH,C-10645,785.0,16,10.1,0,0,0,card,DEV-82884,CLR,N,0
TXN-002875,28/07/2026 12:49,134.66,USD,M-2018,fuel,ussd,Ghana,C-10380,11.0,6,205.87,0,13,0,card,DEV-73826,CLR,N,0
TXN-001781,2026-09-11T14:51:00,21.54,GHS,M-2045,TELECOM,android,ke,C-10250,1485.0,32,25.86,0,23,0,momo,DEV-26144,CLR,N,0
TXN-000571,26/08/2026 00:47,44.37,USD,M-2077,restaurants,ios,NG,C-10552,721.0,19,31.8,0,22,0,card,DEV-32021,CLR,N,0
TXN-000353,2026-08-03T18:59:00,25,GHS,M-2015,electronics,web,ke,C-10081,710.0,0,24.69,0,13,0,bank,DEV-34553,CLR,N,0
TXN-000092,2026-08-28T04:28:00,10.20,USD,M-2047,electronics,android,gh,C-10150,,0,5.79,5,19,1,card,DEV-51086,CLR,Y,0
TXN-002285,2026-09-11T05:53:00,86.12,GHS,M-2070,grocery,android,GHA,C-10078,1676.0,6,123.58,0,9,0,card,DEV-30997,CLR,N,0
TXN-002720,2026-08-05 14:01:00,23.91,GHS,M-2078,restaurants,pos,GH,C-10630,1025.0,31,23.72,0,13,0,bank,DEV-62300,ESC,N,0
TXN-001171,2026-09-11T00:48:00,$9.45,GHS,M-2041,Fuel,android,GH,C-10034,1770.0,33,5.3,0,7,1,momo,DEV-43717,CLR,Y,0
TXN-001748,2026-07-23 23:12:00,29.29,GHS,M-2069,gambling,android,ng,C-10570,814.0,10,41.45,0,21,0,bank,DEV-84123,CLR,Y,0
TXN-001286,08/08/2026 18:08,32.34,GHS,M-2056,gambling,ios,GHA,C-10581,901.0,9,49.07,0,,0,momo,DEV-72973,CNF,Y,1
TXN-001992,21/07/2026 17:33,72.06 GHS,GHS,M-2043,electronics,ios,NG,C-10155,1772.0,3,77.6,0,20,0,bank,DEV-11697,CLR,N,0
TXN-001722,2026-08-03T23:00:00,70.96,GHS,M-2026,gambling,web,gh,C-10295,843.0,13,91.07,0,4,1,card,DEV-60917,CNF,Y,1
TXN-003103,2026-08-30 04:41:00,7.14,NGN,M-2081,travel,ios,gh,C-10726,453.0,23,3.47,0,14,0,momo,DEV-18769,CLR,N,0
TXN-001592,2026-09-03T00:18:00,18.94,GHS,M-2021,travel,ios,ng,C-10690,99999.0,17,13.58,2,21,0,card,DEV-77297,CLR,Y,0
TXN-002341,2026-07-27 05:05:00,,GHS,M-2030,telecom,ios,NGA,C-10342,1165.0,31,194.94,1,20,0,card,DEV-91183,ESC,N,0
TXN-000698,20/07/2026 07:41,10.24,NGN,M-2012,restaurants,android,GHA,C-10634,586.0,26,4.74,4,5,0,bank,DEV-31073,ESC,Y,0
TXN-003078,22/07/2026 13:40,38.40,GHS,M-2040,gambling,ios,GHA,C-10397,754.0,3,47.94,0,1,0,card,DEV-19725,CNF,Y,1
TXN-000349,2026-09-10T07:09:00, 14.63 ,GHS,M-2043,electronics,pos,GHA,C-10662,995.0,17,20.52,0,4,0,card,DEV-40208,CLR,N,0
TXN-001833,08/09/2026 21:59,,GHS,M-2077, restaurants ,ios,NGA,C-10673,463.0,20,6.56,0,3,0,momo,DEV-19274,CLR,N,0
TXN-002951,02/09/2026 21:05,74.53,NGN,M-2074, grocery ,pos,Ghana,C-10413,1179.0,23,108.93,0,7,0,momo,DEV-60065,CLR,N,0
TXN-002611,2026-07-20T03:43:00,29.92,NGN,M-2025,grocery,ios,NG,C-10652,1344.0,38,29.47,3,11,0,momo,DEV-45419,ESC,Y,0
TXN-002334,2026-08-24T17:05:00,72.79,GHS,M-2004,grocery,web,GH,C-10487,601.0,23,36.55,0,22,0,card,DEV-64906,CLR,N,0
TXN-001138,2026-08-20T04:41:00,12.50,GHS,M-2044,fuel,ios,gh,C-10463,1233.0,3,14.41,0,11,0,card,DEV-56936,CLR,N,0
TXN-002452,29/08/2026 15:13,197.53,NGN,M-2068,grocery,pos,gh,C-10352,131.0,26,303.44,0,13,0,card,DEV-92118,CLR,N,0
TXN-001704,15/08/2026 12:18,27.79,GHS,M-2000,telecom,web,Nigeria,C-10283,720.0,17,39.7,0,,0,momo,DEV-23376,CLR,N,0
TXN-003043,2026-09-01T10:52:00,63.55,NGN,M-2039,restaurants,ios,GHA,C-10388,1609.0,30,75.65,4,20,0,card,DEV-24402,CLR,Y,0
TXN-003027,2026-08-27 19:00:00,37.00,GHS,M-2063,telecom,ios,Nigeria,C-10237,8.0,38,54.43,3,3,0,momo,DEV-34082,CLR,Y,0
TXN-001340,21/08/2026 13:38,90.97,GHS,M-2034,gambling,android,Ghana,C-10098,608.0,19,51.65,0,11,0,momo,DEV-65934,CLR,Y,0
TXN-002674,07-28-2026,64.20,NGN,M-2090,GROCERY,ussd,Kenya,C-10580,438.0,33,94.12,0,,0,card,DEV-64939,ESC,N,0
TXN-000454,29/08/2026 03:57,20.12,NGN,M-2006,telecom,ios,GHA,C-10525,1549.0,28,26.16,0,11,0,bank,DEV-96261,CLR,N,0
TXN-000914,01/09/2026 15:45,3.70,GHS,M-2070,grocery,pos,Ghana,C-10184,674.0,25,3.45,1,0,0,card,DEV-88877,CLR,N,0
TXN-002171,2026-08-21T22:44:00,29.81,GHS,M-2090,grocery,ussd,Ghana,C-10537,248.0,15,19.77,7,7,0,momo,DEV-58836,CLR,Y,0
TXN-001200,03/09/2026 00:37,43.56,GHS,M-2032,ELECTRONICS,ios,NG,C-10639,121.0,38,53.67,0,20,0,card,DEV-13845,CLR,N,0
TXN-001275,18/07/2026 14:05,$8.10,GHS,M-2024,telecom,ios,GHA,C-10697,315.0,25,9.06,0,4,0,momo,DEV-92866,CLR,N,0
TXN-002105,2026-09-05 22:37:00,75.81,NGN,M-2007,,web,gh,C-10265,997.0,8,45.69,3,10,0,momo,DEV-77278,CLR,Y,0
TXN-000038,22/07/2026 09:50,35.07,GHS,M-2065,RESTAURANTS,android,gh,C-10429,1202.0,29,23.7,0,16,0,card,DEV-46564,CLR,N,0
TXN-000975,21/08/2026 19:09,,NGN,M-2084,grocery,pos,Nigeria,C-10356,946.0,16,63.73,5,21,0,card,DEV-40077,CLR,Y,0
TXN-002974,2026-08-02 07:53:00,92.41,USD,M-2054,telecom,ios,GHA,C-10181,288.0,27,49.64,0,21,0,momo,DEV-68989,CLR,N,0
TXN-000984,2026-08-24 21:24:00,15.66,GHS,M-2086,telecom,android,GHA,C-10379,544.0,36,7.69,3,13,0,momo,DEV-20989,CLR,Y,0
TXN-001250,2026-07-22T20:56:00,35.37,GHS,M-2030,telecom,ussd,NG,C-10524,523.0,9,49.65,2,4,0,momo,DEV-90219,CLR,Y,0
TXN-002165,22/08/2026 05:28,12.16,NGN,M-2030,telecom,android,Ghana,C-10566,857.0,0,10.42,0,6,0,momo,DEV-55681,CLR,N,0
TXN-001419,2026-07-24T01:42:00,24.45,USD,M-2082,FUEL,android,Nigeria,C-10248,5.0,38,15.74,0,10,0,card,DEV-73982,CNF,N,0
TXN-001285,2026-08-06T05:22:00,15.65,GHS,M-2038,electronics,web,GHA,C-10630,1025.0,4,10.2,0,4,0,momo,DEV-78857,CNF,N,0
TXN-001926,09/09/2026 15:20,32.76,GHS,M-2022,other,web,gh,C-10177,4.0,34,42.89,6,2,0,bank,DEV-44092,CLR,Y,0
TXN-000040,2026-07-23T14:11:00,9.84,GHS,M-2014,GAMBLING,ios,gh,C-10463,1233.0,28,8.35,5,14,0,momo,DEV-90267,CNF,Y,1
TXN-001487,09-05-2026,25.45,NGN,M-2046,travel,web,GH,C-10134,15.0,5,30.02,0,22,0,momo,DEV-82318,CLR,N,0
TXN-002214,06/09/2026 22:34, 31.43 ,NGN,M-2032, electronics ,android,NGA,C-10356,946.0,36,18.54,0,3,0,momo,DEV-94014,CLR,N,0
TXN-000170,2026-08-15T07:38:00,21.76,GHS,M-2039,RESTAURANTS,ios,ng,C-10144,,35,29.9,0,17,0,bank,DEV-43237,CLR,N,0
TXN-001356,25/08/2026 01:01,40.16,USD,M-2080,Restaurants,web,Nigeria,C-10507,821.0,34,55.87,0,22,0,momo,DEV-78418,CLR,N,0
TXN-000738,2026-09-02 03:58:00,16.80,GHS,M-2030,Telecom,web,GHA,C-10072,378.0,2,16.41,0,14,0,card,DEV-71957,CLR,N,0
TXN-002669,2026-09-02 02:55:00,24.37,GHS,M-2020,telecom,ios,KE,C-10430,309.0,36,22.4,1,7,0,card,DEV-93326,CLR,N,0
TXN-002897,22/07/2026 20:55,20.87,GHS,M-2069,gambling,android,gh,C-10691,214.0,4,19.22,0,4,0,momo,DEV-33260,CLR,Y,0
TXN-001673,24/08/2026 01:43,7.19,NGN,M-2067,electronics,ios,ke,C-10305,616.0,39,4.36,0,6,0,bank,DEV-89729,CLR,N,0
TXN-001565,2026-08-27 08:41:00,21.49,GHS,M-2081,travel,pos,GHA,C-10206,1308.0,34,13.81,0,12,1,momo,DEV-72458,CLR,Y,0
TXN-002125,08-14-2026,20.87,GHS,M-2081,TRAVEL,ios,Ghana,C-10557,1765.0,2,15.04,0,5,1,momo,DEV-45122,CLR,Y,0
TXN-000635,15/08/2026 10:28,33.57,GHS,M-2029,restaurants,web,GH,C-10626,399.0,7,41.45,1,8,0,momo,DEV-75307,ESC,N,0
TXN-003072,2026-08-28T08:28:00,18.94,NGN,M-2035,grocery,ios,ng,C-10088,6.0,23,13.53,0,17,0,card,DEV-31164,CLR,N,0
TXN-002135,2026-07-18T06:34:00,145.03,NGN,M-2014,GAMBLING,web,Ghana,C-10220,1582.0,1,99.51,4,7,0,card,DEV-11523,CLR,Y,0
TXN-001641,2026-08-01 13:30:00,8.17,GHS,M-2094,electronics,android,Nigeria,C-10331,824.0,9,7.94,0,10,0,card,DEV-63241,CLR,N,0
TXN-001291,08-19-2026,35.64,USD,M-2076,electronics,android,ke,C-10685,,3,51.57,1,18,0,bank,DEV-83513,CLR,N,0
TXN-002972,31/07/2026 09:03,69.52,NGN,M-2052,telecom,web,Nigeria,C-10042,1159.0,0,32.9,0,,0,momo,DEV-32711,CLR,N,0
TXN-001381,2026-07-26 21:19:00,4.40,GHS,M-2010,travel,web,GH,C-10016,1691.0,19,2.32,2,7,0,bank,DEV-98216,CLR,Y,0
TXN-000580,2026-08-07T07:57:00,38.16,GHS,M-2016,,ios,GHA,C-10322,1357.0,20,28.98,3,7,0,card,DEV-77542,CLR,Y,0
